id,datestamp,timestamp,version,order,behavior,opponent,reply,payoff,rt,score,met,condition
A2IF15HGGVM93B_m4,11/8/2013,16:27:04,lit1p1,50,2,1pun,0,0,5796,72,4,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:04,lit1p1,44,2,3pun,0,0,4874,60,10,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:05,lit1p1,16,2,5pun,0,0,4239,45,6,0
A70AS0KVKADBY_m4,11/8/2013,16:27:06,lit1p1,18,2,2pun,0,0,5266,54,6,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:06,lit1p1,46,2,3nopun,0,0,5510,49,8,0
A17ITPS92UMJRJ_m4,11/8/2013,16:27:07,lit1p1,49,1,7nopun,0,1,4516,64,7,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:07,lit1p1,37,1,7pun,-2,1,5917,61,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:09,lit1p1,17,2,2pun,0,0,4130,45,1,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:10,lit1p1,45,1,1pun,-2,1,4842,59,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:10,lit1p1,7,2,5pun,0,0,5495,49,5,0
A2IF15HGGVM93B_m4,11/8/2013,16:27:10,lit1p1,51,2,1pun,0,0,5219,72,5,0
A70AS0KVKADBY_m4,11/8/2013,16:27:11,lit1p1,19,2,2pun,0,0,4657,54,7,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:13,lit1p1,47,2,3nopun,0,0,4930,49,9,0
A17ITPS92UMJRJ_m4,11/8/2013,16:27:13,lit1p1,50,1,7nopun,0,1,4493,65,8,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:13,lit1p1,38,2,7pun,0,0,4955,61,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:15,lit1p1,18,2,2pun,0,0,3896,45,2,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:16,lit1p1,46,2,1pun,0,0,4413,59,2,0
A2IF15HGGVM93B_m4,11/8/2013,16:27:17,lit1p1,52,2,1pun,0,0,5220,72,6,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:17,lit1p1,1,1,1pun,-2,1,6673,49,1,0
A70AS0KVKADBY_m4,11/8/2013,16:27:17,lit1p1,20,1,2pun,-2,1,5188,53,8,0
A17ITPS92UMJRJ_m4,11/8/2013,16:27:18,lit1p1,51,1,7nopun,0,1,4488,66,9,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:19,lit1p1,8,1,5pun,-2,1,5684,48,6,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:19,lit1p1,48,2,3nopun,0,0,4880,49,10,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:20,lit1p1,19,2,2pun,0,0,4273,45,3,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:20,lit1p1,39,2,7pun,0,0,5354,61,3,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:21,lit1p1,47,2,1pun,0,0,4632,59,3,0
A70AS0KVKADBY_m4,11/8/2013,16:27:24,lit1p1,21,1,6nopun,0,1,5250,54,1,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:24,lit1p1,2,2,1pun,0,0,5160,49,2,0
A17ITPS92UMJRJ_m4,11/8/2013,16:27:24,lit1p1,52,1,7nopun,0,1,4663,67,10,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:25,lit1p1,20,2,2pun,0,0,3877,45,4,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:26,lit1p1,9,1,6pun,-2,1,5846,47,1,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:26,lit1p1,49,2,0nopun,0,0,5870,49,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:27,lit1p1,40,2,7pun,0,0,5459,61,4,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:27,lit1p1,48,2,1pun,0,0,4696,59,4,0
A70AS0KVKADBY_m4,11/8/2013,16:27:29,lit1p1,22,1,6nopun,0,1,4406,55,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:31,lit1p1,3,2,1pun,0,0,5046,49,3,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:32,lit1p1,21,2,2pun,0,0,4171,45,5,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:32,lit1p1,10,2,6pun,0,0,4530,47,2,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:33,lit1p1,49,2,1pun,0,0,4510,59,5,0
A3VID10OBZ6FUG_m4,11/8/2013,16:27:33,lit1p1,32,2,1pun,0,0,4718,61,6,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:34,lit1p1,50,2,0nopun,0,0,5750,49,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:35,lit1p1,41,2,7pun,0,0,5461,61,5,0
A70AS0KVKADBY_m4,11/8/2013,16:27:35,lit1p1,23,1,6nopun,0,1,4656,56,3,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:36,lit1p1,4,2,1pun,0,0,3868,49,4,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:37,lit1p1,11,2,6pun,0,0,4333,47,3,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:37,lit1p1,22,2,2pun,0,0,3971,45,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:38,lit1p1,50,2,1pun,0,0,4599,59,6,0
A70AS0KVKADBY_m4,11/8/2013,16:27:40,lit1p1,24,1,6nopun,0,1,4438,57,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:42,lit1p1,5,2,1pun,0,0,4495,49,5,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:42,lit1p1,12,2,6pun,0,0,4211,47,4,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:42,lit1p1,23,2,2pun,0,0,3943,45,7,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:43,lit1p1,51,2,4pun,0,0,7430,49,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:44,lit1p1,42,2,7pun,0,0,5523,61,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:45,lit1p1,51,1,0nopun,0,1,5662,60,1,0
A70AS0KVKADBY_m4,11/8/2013,16:27:46,lit1p1,25,1,6nopun,0,1,4589,58,5,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:47,lit1p1,6,2,1pun,0,0,4400,49,6,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:47,lit1p1,13,2,6pun,0,0,4257,47,5,0
A3VID10OBZ6FUG_m4,11/8/2013,16:27:48,lit1p1,33,1,3pun,-2,1,5687,60,1,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:27:50,lit1p1,52,2,4pun,0,0,5251,49,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:51,lit1p1,24,2,2pun,0,0,7306,45,8,0
A70AS0KVKADBY_m4,11/8/2013,16:27:51,lit1p1,26,1,6nopun,0,1,4406,59,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:27:51,lit1p1,52,1,0nopun,0,1,4486,61,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:27:52,lit1p1,43,2,7pun,0,0,5836,61,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:52,lit1p1,14,2,6pun,0,0,4160,47,6,0
A3VID10OBZ6FUG_m4,11/8/2013,16:27:54,lit1p1,34,2,3pun,0,0,4422,60,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:27:54,lit1p1,7,1,2pun,-2,1,6269,48,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:27:56,lit1p1,25,2,1nopun,0,0,4011,45,1,0
A70AS0KVKADBY_m4,11/8/2013,16:27:56,lit1p1,27,1,6nopun,0,1,4375,60,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:27:57,lit1p1,15,2,6pun,0,0,4128,47,7,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:27:59,lit1p1,1,1,4nopun,0,1,11337,51,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:01,lit1p1,44,2,7pun,0,0,5794,61,8,0
A70AS0KVKADBY_m4,11/8/2013,16:28:03,lit1p1,28,1,6nopun,0,1,4437,61,8,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:03,lit1p1,16,2,6pun,0,0,4702,47,8,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:03,lit1p1,8,2,2pun,0,0,5566,48,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:06,lit1p1,26,2,1nopun,0,0,5988,45,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:07,lit1p1,45,2,7pun,0,0,5143,61,9,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:08,lit1p1,9,2,2pun,0,0,4567,48,3,0
A3VID10OBZ6FUG_m4,11/8/2013,16:28:09,lit1p1,35,2,3pun,0,0,4655,60,3,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:10,lit1p1,17,1,2nopun,0,1,6266,48,1,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:10,lit1p1,2,1,4nopun,0,1,7794,52,2,0
A70AS0KVKADBY_m4,11/8/2013,16:28:11,lit1p1,29,1,1pun,-2,1,7515,60,1,0
A3VID10OBZ6FUG_m4,11/8/2013,16:28:14,lit1p1,36,2,3pun,0,0,4500,60,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:14,lit1p1,10,2,2pun,0,0,4486,48,4,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:15,lit1p1,46,2,7pun,0,0,5063,61,10,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:15,lit1p1,27,2,1nopun,0,0,4323,45,3,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:16,lit1p1,18,1,2nopun,0,1,4751,49,2,0
A70AS0KVKADBY_m4,11/8/2013,16:28:17,lit1p1,30,2,1pun,0,0,4344,60,2,0
A1CE3DR200PXSS_m4,11/8/2013,16:28:18,lit1p1,1,2,6nopun,0,0,18266,50,1,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:18,lit1p1,3,1,2nopun,0,1,6252,53,1,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:19,lit1p1,11,2,2pun,0,0,4510,48,5,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:20,lit1p1,28,2,1nopun,0,0,4146,45,4,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:21,lit1p1,19,1,2nopun,0,1,4149,50,3,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:21,lit1p1,47,1,1nopun,0,1,5303,62,1,0
A70AS0KVKADBY_m4,11/8/2013,16:28:23,lit1p1,31,2,1pun,0,0,4297,60,3,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:25,lit1p1,29,2,1nopun,0,0,4216,45,5,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:26,lit1p1,4,1,2nopun,0,1,5202,54,2,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:26,lit1p1,20,1,2nopun,0,1,4084,51,4,0
A70AS0KVKADBY_m4,11/8/2013,16:28:28,lit1p1,32,2,1pun,0,0,4219,60,4,0
A1CE3DR200PXSS_m4,11/8/2013,16:28:30,lit1p1,2,2,6nopun,0,0,7316,50,2,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:31,lit1p1,21,1,2nopun,0,1,4277,52,5,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:31,lit1p1,30,2,1nopun,0,0,4079,45,6,0
A3VID10OBZ6FUG_m4,11/8/2013,16:28:31,lit1p1,37,2,3pun,0,0,4468,60,5,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:32,lit1p1,48,1,1nopun,0,1,5190,63,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:32,lit1p1,12,2,2pun,0,0,4988,48,6,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:33,lit1p1,5,1,2nopun,0,1,5969,55,3,0
A70AS0KVKADBY_m4,11/8/2013,16:28:33,lit1p1,33,2,1pun,0,0,4265,60,5,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:36,lit1p1,22,1,2nopun,0,1,4115,53,6,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:36,lit1p1,31,2,0nopun,0,0,4006,45,1,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:37,lit1p1,13,2,2pun,0,0,4539,48,7,0
A70AS0KVKADBY_m4,11/8/2013,16:28:38,lit1p1,34,2,1pun,0,0,4485,60,6,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:39,lit1p1,49,1,1nopun,0,1,5022,64,3,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:41,lit1p1,32,2,0nopun,0,0,4822,45,2,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:42,lit1p1,6,1,2nopun,0,1,7517,56,4,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:42,lit1p1,23,2,2nopun,0,0,5084,53,7,0
A1CE3DR200PXSS_m4,11/8/2013,16:28:43,lit1p1,3,1,6nopun,0,1,6829,51,3,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:43,lit1p1,14,2,2pun,0,0,4448,48,8,0
A70AS0KVKADBY_m4,11/8/2013,16:28:44,lit1p1,35,1,5nopun,0,1,5110,61,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:46,lit1p1,50,1,1nopun,0,1,5726,65,4,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:46,lit1p1,33,2,6nopun,0,0,4060,45,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:48,lit1p1,24,2,2nopun,0,0,4158,53,8,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:49,lit1p1,7,1,2nopun,0,1,4936,57,5,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:49,lit1p1,15,1,0pun,-2,1,5884,47,1,0
A3VID10OBZ6FUG_m4,11/8/2013,16:28:50,lit1p1,38,2,3pun,0,0,4486,60,6,0
A70AS0KVKADBY_m4,11/8/2013,16:28:50,lit1p1,36,1,5nopun,0,1,4469,62,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:51,lit1p1,34,2,6nopun,0,0,4126,45,2,0
A1CE3DR200PXSS_m4,11/8/2013,16:28:52,lit1p1,4,1,6nopun,0,1,6798,52,4,0
A2H45V728GQPVQ_m4,11/8/2013,16:28:52,lit1p1,25,2,7pun,0,0,4130,53,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:53,lit1p1,51,1,1nopun,0,1,5317,66,5,0
A70AS0KVKADBY_m4,11/8/2013,16:28:55,lit1p1,37,1,5nopun,0,1,4829,63,3,0
A3VID10OBZ6FUG_m4,11/8/2013,16:28:55,lit1p1,39,2,3pun,0,0,4455,60,7,0
AVPCUQOQEPTCI_m4,11/8/2013,16:28:57,lit1p1,16,2,0pun,0,0,4754,47,2,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:28:57,lit1p1,8,1,2nopun,0,1,4967,58,6,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:28:59,lit1p1,35,2,6nopun,0,0,4124,45,3,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:28:59,lit1p1,52,1,1nopun,0,1,5115,67,6,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:00,lit1p1,26,2,7pun,0,0,4145,53,2,0
A70AS0KVKADBY_m4,11/8/2013,16:29:01,lit1p1,38,1,5nopun,0,1,4547,64,4,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:01,lit1p1,40,2,3pun,0,0,4971,60,8,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:02,lit1p1,5,2,6nopun,0,0,7131,52,5,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:03,lit1p1,9,1,2nopun,0,1,5085,59,7,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:04,lit1p1,36,2,6nopun,0,0,4119,45,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:05,lit1p1,17,1,5nopun,0,1,7338,48,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:05,lit1p1,27,2,7pun,0,0,4344,53,3,0
A70AS0KVKADBY_m4,11/8/2013,16:29:06,lit1p1,39,1,5nopun,0,1,4282,65,5,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:09,lit1p1,37,2,6nopun,0,0,4154,45,5,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:09,lit1p1,6,2,6nopun,0,0,5532,52,6,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:09,lit1p1,41,2,3pun,0,0,5971,60,9,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:10,lit1p1,10,1,2nopun,0,1,5408,60,8,0
A70AS0KVKADBY_m4,11/8/2013,16:29:11,lit1p1,40,1,5nopun,0,1,4266,66,6,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:12,lit1p1,28,1,7pun,-2,1,5761,52,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:13,lit1p1,18,1,5nopun,0,1,6140,49,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:14,lit1p1,38,2,6nopun,0,0,4138,45,6,0
A70AS0KVKADBY_m4,11/8/2013,16:29:17,lit1p1,41,1,4nopun,0,1,5219,67,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:17,lit1p1,29,2,7pun,0,0,4430,52,5,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:17,lit1p1,7,1,6nopun,0,1,6813,53,7,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:18,lit1p1,42,2,3pun,0,0,6377,60,10,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:18,lit1p1,11,1,3nopun,0,1,7235,61,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:19,lit1p1,39,2,6nopun,0,0,4232,45,7,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:20,lit1p1,19,1,5nopun,0,1,5496,50,3,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:23,lit1p1,30,2,7pun,0,0,4180,52,6,0
A70AS0KVKADBY_m4,11/8/2013,16:29:23,lit1p1,42,1,4nopun,0,1,4656,68,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:24,lit1p1,40,2,6nopun,0,0,4129,45,8,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:24,lit1p1,12,2,3nopun,0,0,4504,61,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:25,lit1p1,20,1,5nopun,0,1,4441,51,4,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:26,lit1p1,8,2,6nopun,0,0,6080,53,8,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:27,lit1p1,31,2,7pun,0,0,4108,52,7,0
A70AS0KVKADBY_m4,11/8/2013,16:29:28,lit1p1,43,1,7pun,-2,1,4250,67,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:29,lit1p1,41,2,4pun,0,0,4114,45,1,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:30,lit1p1,13,1,3nopun,0,1,5111,62,3,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:30,lit1p1,21,1,5nopun,0,1,4441,52,5,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:32,lit1p1,32,2,7pun,0,0,4123,52,8,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:33,lit1p1,42,2,4pun,0,0,3944,45,2,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:34,lit1p1,9,2,2pun,0,0,6890,53,1,0
A70AS0KVKADBY_m4,11/8/2013,16:29:35,lit1p1,44,2,7pun,0,0,4750,67,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:36,lit1p1,22,1,5nopun,0,1,4427,53,6,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:38,lit1p1,33,2,7pun,0,0,4816,52,9,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:38,lit1p1,43,2,7nopun,0,0,4077,45,1,0
A70AS0KVKADBY_m4,11/8/2013,16:29:41,lit1p1,45,2,7pun,0,0,4906,67,3,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:41,lit1p1,10,1,2pun,-2,1,4636,52,2,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:42,lit1p1,44,2,7nopun,0,0,4014,45,2,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:43,lit1p1,43,1,7nopun,0,1,4908,61,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:43,lit1p1,34,2,7pun,0,0,4253,52,10,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:43,lit1p1,14,1,3nopun,0,1,8464,63,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:43,lit1p1,23,1,6nopun,0,1,6396,54,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:47,lit1p1,45,2,7nopun,0,0,3916,45,3,0
A70AS0KVKADBY_m4,11/8/2013,16:29:47,lit1p1,46,2,7pun,0,0,4703,67,4,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:48,lit1p1,44,1,7nopun,0,1,4408,62,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:48,lit1p1,24,1,6nopun,0,1,4489,55,2,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:49,lit1p1,15,1,3nopun,0,1,4812,64,5,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:50,lit1p1,35,1,0pun,-2,1,6461,51,1,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:51,lit1p1,11,2,2pun,0,0,5078,52,3,0
A70AS0KVKADBY_m4,11/8/2013,16:29:52,lit1p1,47,2,7pun,0,0,4765,67,5,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:53,lit1p1,45,1,7nopun,0,1,4549,63,3,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:53,lit1p1,46,2,7nopun,0,0,5661,45,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:53,lit1p1,25,1,6nopun,0,1,4411,56,3,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:29:55,lit1p1,16,1,3nopun,0,1,4553,65,6,0
A2H45V728GQPVQ_m4,11/8/2013,16:29:56,lit1p1,36,2,0pun,0,0,4417,51,2,0
A1CE3DR200PXSS_m4,11/8/2013,16:29:57,lit1p1,12,2,2pun,0,0,5532,52,4,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:29:58,lit1p1,47,2,7nopun,0,0,4176,45,5,0
A3VID10OBZ6FUG_m4,11/8/2013,16:29:58,lit1p1,46,1,7nopun,0,1,4455,64,4,0
AVPCUQOQEPTCI_m4,11/8/2013,16:29:59,lit1p1,26,1,6nopun,0,1,4427,57,4,0
A70AS0KVKADBY_m4,11/8/2013,16:29:59,lit1p1,48,2,7pun,0,0,5328,67,6,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:01,lit1p1,17,2,3nopun,0,0,4599,65,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:03,lit1p1,37,1,1nopun,0,1,5689,52,1,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:30:03,lit1p1,48,2,7nopun,0,0,4052,45,6,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:04,lit1p1,13,2,2pun,0,0,5032,52,5,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:04,lit1p1,27,1,6nopun,0,1,4429,58,5,0
A70AS0KVKADBY_m4,11/8/2013,16:30:04,lit1p1,49,2,7pun,0,0,4359,67,7,0
A3VID10OBZ6FUG_m4,11/8/2013,16:30:05,lit1p1,47,1,7nopun,0,1,4783,65,5,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:30:07,lit1p1,49,2,7nopun,0,0,3910,45,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:09,lit1p1,38,1,1nopun,0,1,4493,53,2,0
A70AS0KVKADBY_m4,11/8/2013,16:30:10,lit1p1,50,2,7pun,0,0,4656,67,8,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:10,lit1p1,28,1,6nopun,0,1,4491,59,6,0
A3VID10OBZ6FUG_m4,11/8/2013,16:30:10,lit1p1,48,1,7nopun,0,1,4221,66,6,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:11,lit1p1,14,2,2pun,0,0,5505,52,6,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:30:12,lit1p1,50,2,7nopun,0,0,3920,45,8,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:12,lit1p1,18,1,3nopun,0,1,6961,66,8,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:14,lit1p1,39,1,1nopun,0,1,4175,54,3,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:14,lit1p1,29,1,6nopun,0,1,4430,60,7,0
A70AS0KVKADBY_m4,11/8/2013,16:30:16,lit1p1,51,2,7pun,0,0,4656,67,9,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:30:16,lit1p1,51,2,7nopun,0,0,4322,45,9,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:17,lit1p1,15,2,2pun,0,0,5004,52,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:18,lit1p1,40,1,1nopun,0,1,4109,55,4,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:20,lit1p1,19,1,3nopun,0,1,5004,67,9,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:20,lit1p1,30,1,6nopun,0,1,4432,61,8,0
A2IE0ZYKCH4X0T_m4,11/8/2013,16:30:21,lit1p1,52,2,7nopun,0,0,3905,45,10,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:23,lit1p1,41,1,1nopun,0,1,4136,56,5,0
A70AS0KVKADBY_m4,11/8/2013,16:30:24,lit1p1,52,2,7pun,0,0,4875,67,10,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:24,lit1p1,16,2,2pun,0,0,4828,52,8,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:25,lit1p1,20,1,3nopun,0,1,5774,68,10,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:25,lit1p1,31,1,3pun,-2,1,5404,60,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:27,lit1p1,42,1,1nopun,0,1,3977,57,6,0
A3VID10OBZ6FUG_m4,11/8/2013,16:30:28,lit1p1,49,1,7nopun,0,1,4393,67,7,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:32,lit1p1,43,1,3nopun,0,1,4090,58,1,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:32,lit1p1,32,2,3pun,0,0,5756,60,2,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:33,lit1p1,21,1,1nopun,0,1,5952,69,1,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:34,lit1p1,17,2,5nopun,0,0,10282,52,1,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:37,lit1p1,44,1,3nopun,0,1,4045,59,2,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:39,lit1p1,33,2,3pun,0,0,5520,60,3,0
A2NI99CLB8OQ1X_m4,11/8/2013,16:30:39,lit1p1,22,1,1nopun,0,1,4853,70,2,0
A1CE3DR200PXSS_m4,11/8/2013,16:30:40,lit1p1,18,1,5nopun,0,1,4972,53,2,0
A2H45V728GQPVQ_m4,11/8/2013,16:30:44,lit1p1,45,1,3nopun,0,1,4194,60,3,0
AVPCUQOQEPTCI_m4,11/8/2013,16:30:45,lit1p1,34,2,3pun,0,0,4656,60,4,0
